Customer_ID,Age,Gender,Income,Spending_Score,Education_Level,Marital_Status,Purchase_Amount,Num_Transactions,Product_Category,Loyalty_Score,Customer_Tenure
386,66,Male,40272,69,High School,Single,2286.64,28,Beauty,50,3
387,63,Female,112930,32,Bachelor's,Married,4997.4,24,Electronics,17,12
388,48,Female,42806,46,Master's,Single,2513.19,25,Groceries,49,8
389,52,Female,49540,17,Bachelor's,Married,4967.39,29,Clothing,7,10
390,50,Female,76550,55,High School,Divorced,3315.93,30,Clothing,33,13
391,69,Female,66747,8,Master's,Married,1914.71,40,Beauty,5,13
392,38,Female,56972,99,Bachelor's,Divorced,620.74,44,Furniture,95,9
393,49,Male,54664,6,Master's,Divorced,3603.54,48,Groceries,59,2
394,40,Male,113728,63,Master's,Married,3666.05,44,Clothing,88,9
395,50,Female,86685,44,High School,Single,612.08,45,Electronics,64,4
396,20,Male,51299,68,Master's,Divorced,3920.01,8,Electronics,94,5
397,35,Female,89364,34,High School,Married,135.68,16,Electronics,66,9
398,42,Male,59238,1,High School,Married,464.1,28,Furniture,89,12
399,59,Female,41770,92,Master's,Married,4219.04,49,Electronics,64,7
400,48,Male,44039,91,Bachelor's,Married,2767.28,44,Beauty,60,1
401,20,Male,26791,85,High School,Divorced,3025.84,20,Clothing,60,11
402,57,Female,88883,89,High School,Single,4228.6,37,Furniture,72,2
403,63,Female,65117,88,High School,Married,775.12,39,Beauty,58,8
404,41,Male,113798,28,Master's,Single,3266.56,10,Electronics,67,14
405,67,Female,113275,66,Bachelor's,Divorced,3447.12,49,Beauty,76,12
406,49,Female,23146,71,Bachelor's,Divorced,968.0,31,Groceries,94,10
407,64,Female,64657,75,Bachelor's,Married,3061.66,35,Electronics,48,7
408,39,Female,106136,94,Master's,Single,4427.48,38,Clothing,90,5
409,40,Female,48373,83,PhD,Single,2730.03,22,Clothing,44,3
410,19,Female,79875,6,High School,Single,2468.4,8,Clothing,67,9
411,44,Male,74981,60,Master's,Single,4800.07,7,Beauty,9,8
412,59,Female,44574,41,PhD,Single,4545.63,23,Beauty,79,3
413,19,Female,91817,80,Bachelor's,Married,2168.34,9,Groceries,89,10
414,43,Male,58055,83,Master's,Married,915.12,32,Groceries,93,4
415,34,Male,87685,26,Bachelor's,Married,2395.82,18,Clothing,70,7
416,57,Male,39440,15,Master's,Divorced,1687.73,15,Clothing,17,8
417,50,Female,34354,34,PhD,Divorced,1715.4,37,Groceries,61,8
418,26,Male,79757,14,PhD,Single,3452.16,42,Groceries,90,7
419,60,Male,99269,69,Master's,Divorced,2302.54,24,Beauty,36,5
420,65,Male,117813,84,PhD,Single,4630.19,25,Clothing,99,4
421,56,Male,35718,12,Bachelor's,Single,2427.39,28,Beauty,23,10
422,46,Male,96416,37,High School,Single,1038.09,1,Clothing,35,13
423,59,Male,65936,71,High School,Single,1956.1,33,Groceries,4,3
424,43,Male,22196,98,High School,Married,1755.64,48,Electronics,2,13
425,52,Male,77840,32,PhD,Divorced,3064.63,45,Electronics,50,11
426,67,Female,97190,9,High School,Single,1154.35,8,Beauty,24,4
427,42,Female,37133,37,Bachelor's,Divorced,1887.82,31,Clothing,23,1
428,41,Male,73254,9,High School,Single,3339.82,40,Furniture,47,11
429,30,Female,75253,19,PhD,Divorced,1779.7,28,Beauty,46,9
430,24,Female,53814,76,PhD,Single,4581.14,35,Furniture,3,5
431,53,Female,96757,64,Master's,Single,336.95,38,Clothing,90,4
432,62,Male,42617,8,High School,Divorced,3948.51,11,Clothing,29,13
433,37,Male,23601,12,PhD,Married,867.75,9,Electronics,83,10
434,18,Female,75156,37,Master's,Married,3596.85,10,Electronics,21,5
435,25,Male,116838,16,PhD,Divorced,4526.42,12,Groceries,32,7
436,63,Female,82529,3,Master's,Single,128.88,30,Electronics,41,2
437,33,Male,30292,8,PhD,Single,1427.83,27,Clothing,86,11
438,31,Female,98226,11,High School,Married,4117.67,18,Beauty,24,12
439,29,Male,24799,82,Master's,Divorced,4520.92,22,Clothing,16,6
440,68,Male,106157,74,High School,Divorced,1724.67,28,Furniture,14,2
441,40,Female,37432,97,Master's,Single,2375.38,40,Groceries,94,5
442,32,Female,69913,15,Bachelor's,Single,4926.67,30,Clothing,54,1
443,45,Female,72774,23,PhD,Married,3619.19,42,Clothing,87,8
444,51,Female,54169,12,High School,Single,2094.86,26,Furniture,97,4
445,19,Male,115599,92,High School,Married,1271.62,40,Groceries,5,3
446,49,Male,92915,3,PhD,Married,448.54,33,Electronics,71,3
447,40,Female,35211,61,Master's,Single,4837.19,42,Clothing,68,1
448,39,Female,111268,65,Bachelor's,Married,1308.69,38,Clothing,37,13
449,68,Male,95924,35,PhD,Married,2775.47,21,Groceries,7,5
450,42,Male,98650,1,PhD,Divorced,2708.66,2,Clothing,31,3
451,39,Male,68503,94,Bachelor's,Single,2179.89,42,Furniture,70,4
452,39,Male,23148,94,Master's,Single,3984.33,15,Groceries,1,12
453,66,Female,90157,74,PhD,Single,4526.21,16,Clothing,51,6
454,69,Female,88542,14,PhD,Single,1601.07,16,Electronics,90,2
455,59,Male,94293,88,Master's,Married,4761.25,6,Clothing,88,1
456,23,Male,62959,84,PhD,Divorced,4797.84,23,Electronics,55,10
457,32,Female,59596,84,High School,Divorced,1164.61,9,Clothing,6,3
458,60,Female,44049,33,PhD,Married,1717.39,37,Furniture,26,5
459,54,Male,53713,76,High School,Married,3928.98,20,Groceries,49,10
460,50,Female,71194,51,High School,Single,3999.32,20,Electronics,17,10
461,25,Female,60616,69,High School,Divorced,4692.93,12,Groceries,97,14
462,61,Male,117371,87,Bachelor's,Single,4162.22,8,Furniture,48,11
463,61,Female,113566,16,Bachelor's,Single,1993.65,18,Groceries,46,14
464,22,Male,49312,41,Master's,Single,2905.49,16,Groceries,2,7
465,56,Male,94235,91,High School,Single,1414.82,18,Furniture,3,12
466,21,Male,106145,73,PhD,Divorced,2415.78,7,Furniture,52,6
467,23,Female,41575,14,Master's,Single,3744.08,21,Beauty,58,9
468,62,Female,57516,29,High School,Single,1584.38,23,Groceries,52,6
469,49,Female,64005,14,PhD,Married,4906.03,9,Electronics,43,13
470,69,Male,81842,95,High School,Divorced,1793.33,10,Electronics,69,6
471,47,Female,44062,7,Master's,Single,1808.41,14,Beauty,65,2
472,64,Female,58013,44,High School,Divorced,4842.98,3,Electronics,93,8
473,52,Male,62488,9,Bachelor's,Single,3604.08,22,Clothing,39,13
474,57,Female,90145,61,Bachelor's,Married,1018.84,1,Electronics,49,4
475,69,Female,43006,78,Master's,Married,3801.33,32,Beauty,57,6
476,33,Male,21033,60,PhD,Divorced,1815.28,41,Beauty,49,4
477,30,Female,82916,83,Bachelor's,Divorced,3984.15,8,Furniture,29,6
478,67,Female,60309,53,Bachelor's,Single,843.38,21,Furniture,91,10
479,59,Female,31037,98,High School,Single,2196.26,7,Electronics,93,5
480,47,Female,28927,74,High School,Divorced,2653.0,27,Groceries,57,3
481,36,Female,27232,47,Bachelor's,Married,4733.82,44,Groceries,15,4
482,34,Female,116555,16,High School,Married,1271.11,12,Groceries,72,7
483,36,Male,66121,47,High School,Single,4847.48,44,Clothing,42,13
484,45,Male,109346,37,Bachelor's,Married,1693.7,46,Electronics,22,3
485,43,Male,42941,23,High School,Married,3105.89,29,Electronics,66,9
486,54,Female,84420,31,Bachelor's,Single,1021.11,33,Furniture,38,8
487,43,Male,24123,58,Bachelor's,Divorced,4865.75,40,Furniture,69,6
488,40,Male,88146,63,Master's,Single,2349.88,25,Beauty,51,8
489,26,Male,113554,2,Master's,Divorced,630.68,28,Beauty,29,7
490,29,Female,32500,86,PhD,Married,4437.04,24,Furniture,73,3
491,18,Male,56476,4,Master's,Divorced,2215.65,9,Electronics,22,6
492,18,Female,47404,97,Master's,Divorced,3448.0,1,Beauty,41,13
493,64,Male,85063,22,High School,Married,433.34,49,Electronics,21,6
494,51,Male,65209,57,Bachelor's,Single,4444.54,32,Groceries,28,5
495,49,Male,39303,31,Bachelor's,Married,1178.9,45,Beauty,54,11
496,65,Male,20157,76,Bachelor's,Divorced,2116.79,39,Furniture,2,1
497,42,Female,35255,97,Master's,Single,391.7,24,Clothing,66,10
498,57,Male,63301,54,Bachelor's,Divorced,4743.05,11,Groceries,56,14
499,62,Male,50056,20,PhD,Married,719.27,14,Beauty,47,9
500,18,Male,23437,41,Bachelor's,Divorced,3117.29,38,Clothing,26,6
501,33,Female,75748,9,Bachelor's,Married,3556.15,1,Electronics,19,4
502,56,Male,96559,48,High School,Single,1577.28,21,Electronics,12,5
503,22,Male,41101,23,High School,Married,3476.51,10,Clothing,85,5
504,39,Female,63241,33,Master's,Divorced,3483.03,45,Clothing,21,1
505,46,Female,74070,83,Master's,Single,3054.96,30,Furniture,8,9
506,20,Male,95952,33,PhD,Married,2163.92,19,Groceries,92,11
507,29,Male,118942,69,Master's,Single,707.63,34,Electronics,69,6
508,43,Male,71791,63,High School,Married,3052.58,19,Clothing,16,5
509,33,Male,20051,53,High School,Divorced,378.79,31,Electronics,28,9
510,68,Female,70623,21,Master's,Single,972.03,49,Beauty,15,11
511,54,Male,60751,64,Bachelor's,Single,4321.6,26,Groceries,86,10
512,39,Male,20329,32,PhD,Divorced,332.19,23,Groceries,52,11
513,46,Male,97393,64,High School,Married,1524.53,26,Groceries,64,8
514,31,Female,85317,41,Master's,Married,2410.07,48,Beauty,42,8
515,45,Female,94512,83,Master's,Married,3226.92,2,Beauty,74,6
516,22,Male,68680,46,Bachelor's,Single,4652.53,30,Groceries,31,7
517,64,Female,35157,22,Bachelor's,Divorced,4333.32,9,Clothing,63,8
518,66,Male,44871,18,High School,Divorced,2599.0,5,Groceries,58,12
519,47,Male,51518,25,High School,Divorced,2840.59,13,Groceries,53,4
520,63,Female,102265,80,PhD,Married,3736.2,11,Groceries,66,4
521,69,Female,112491,90,High School,Divorced,2632.44,30,Clothing,18,13
522,22,Female,92849,77,PhD,Single,3745.43,18,Clothing,41,1
523,29,Male,37889,96,PhD,Married,4128.41,35,Furniture,2,10
524,33,Female,89410,67,PhD,Single,1776.58,2,Electronics,15,10
525,43,Male,49050,19,Bachelor's,Single,942.56,10,Furniture,81,13
526,43,Female,39831,78,PhD,Married,1593.89,25,Electronics,62,9
527,65,Male,95722,21,Master's,Single,1994.92,15,Furniture,42,13
528,38,Male,77911,96,High School,Divorced,4657.47,20,Furniture,65,6
529,56,Male,89492,50,Master's,Married,412.22,10,Clothing,58,8
530,53,Female,80844,24,PhD,Divorced,4244.96,24,Beauty,72,3
531,50,Female,59409,61,Bachelor's,Divorced,2697.96,19,Furniture,27,5
532,47,Female,40042,80,High School,Married,611.07,1,Beauty,36,12
533,54,Male,38925,72,High School,Married,1124.67,35,Clothing,17,14
534,40,Female,30803,60,Bachelor's,Single,1460.8,19,Electronics,99,14
535,27,Female,64227,93,Bachelor's,Married,2209.1,39,Beauty,50,7
536,22,Female,81238,51,PhD,Single,4891.61,2,Clothing,65,13
537,53,Female,92419,50,PhD,Single,567.57,36,Clothing,1,9
538,51,Male,39593,57,Bachelor's,Single,170.58,35,Clothing,6,7
539,69,Female,30234,69,PhD,Divorced,2142.95,36,Furniture,17,1
540,48,Male,105793,14,PhD,Single,153.73,30,Beauty,85,14
541,27,Male,41694,24,High School,Divorced,567.92,30,Beauty,96,3
542,36,Male,73918,10,High School,Married,1973.54,36,Groceries,29,1
543,49,Male,87039,69,High School,Divorced,3086.25,20,Electronics,60,13
544,18,Male,85713,45,PhD,Married,2240.21,42,Beauty,66,4
545,22,Female,115594,54,PhD,Divorced,1778.53,49,Groceries,79,4
546,62,Female,68676,11,PhD,Single,3498.46,23,Beauty,90,6
547,21,Male,80063,97,Master's,Married,2610.31,11,Furniture,40,14
548,33,Female,62704,93,Bachelor's,Single,847.89,35,Furniture,60,6
549,41,Male,80664,98,Bachelor's,Single,2115.57,7,Clothing,20,7
550,33,Male,51164,66,High School,Divorced,4721.79,20,Electronics,99,5
551,19,Male,112500,41,Master's,Married,2798.7,19,Furniture,72,10
552,66,Male,115007,55,PhD,Single,1632.88,41,Electronics,76,7
553,45,Female,75009,48,Master's,Divorced,1282.12,24,Clothing,12,12
554,49,Male,25345,48,High School,Single,1561.21,43,Beauty,66,9
555,44,Female,66087,41,High School,Single,3996.44,23,Clothing,27,7
556,37,Female,46575,88,PhD,Married,2946.57,29,Electronics,82,3
557,41,Female,26050,58,High School,Married,1015.21,49,Electronics,34,3
558,29,Female,110646,39,Master's,Married,970.03,25,Groceries,42,14
559,67,Male,60956,85,PhD,Married,853.19,29,Furniture,49,8
560,52,Female,86270,72,Bachelor's,Married,3985.66,22,Furniture,45,8
561,50,Male,58236,10,PhD,Single,3959.83,4,Beauty,10,11
562,50,Female,66892,53,High School,Single,1440.88,46,Electronics,22,7
563,68,Male,61507,75,Master's,Single,1738.95,34,Clothing,62,3
564,60,Male,68827,60,High School,Single,3980.27,2,Beauty,77,3
565,54,Female,53079,78,Bachelor's,Single,4349.24,5,Electronics,42,3
566,29,Female,61928,69,Bachelor's,Divorced,1287.04,39,Furniture,80,4
567,20,Female,75103,50,High School,Divorced,1376.7,40,Groceries,66,11
568,18,Male,70234,25,PhD,Divorced,1897.01,25,Furniture,24,7
569,50,Female,63776,26,PhD,Single,4023.56,45,Beauty,76,5
570,57,Female,20720,38,PhD,Single,434.56,1,Furniture,39,11
571,27,Female,73496,44,Master's,Married,4219.05,1,Electronics,21,3
572,60,Male,79353,45,Bachelor's,Single,4008.4,7,Furniture,1,13
573,61,Female,28012,98,PhD,Married,1970.81,17,Groceries,72,3
574,46,Female,104228,94,Bachelor's,Single,1374.76,11,Clothing,42,14
575,30,Male,73305,17,Bachelor's,Single,1484.34,30,Furniture,17,13
576,29,Female,64088,53,High School,Married,3539.3,46,Electronics,41,4
577,48,Male,97481,36,High School,Single,2896.48,2,Groceries,51,12
578,63,Male,69224,97,High School,Divorced,2533.11,32,Electronics,97,9
579,19,Male,68517,95,PhD,Single,3790.82,27,Electronics,55,8
580,68,Male,67956,18,Master's,Married,1696.33,26,Beauty,5,11
581,67,Male,73232,12,Master's,Married,3637.9,22,Clothing,80,6
582,52,Male,75829,70,Bachelor's,Divorced,2892.73,37,Furniture,86,10
583,40,Male,81492,11,Master's,Married,585.31,6,Groceries,83,10
584,34,Male,63576,26,Bachelor's,Divorced,4609.69,1,Furniture,83,14
585,43,Male,49565,41,PhD,Single,4108.53,27,Clothing,3,3
586,25,Male,89734,8,Bachelor's,Married,890.61,14,Electronics,29,8
587,46,Male,37202,96,Bachelor's,Married,545.74,39,Furniture,43,3
588,43,Male,70682,87,Bachelor's,Single,1498.87,41,Groceries,18,10
589,27,Male,106385,5,High School,Divorced,293.41,41,Beauty,14,8
590,43,Male,76504,94,Master's,Single,4493.03,33,Clothing,36,6
591,51,Female,37433,68,PhD,Single,3845.35,3,Electronics,37,11
592,68,Male,77368,37,Master's,Single,4604.42,28,Beauty,79,10
593,58,Female,53695,47,PhD,Married,1345.88,37,Clothing,17,7
594,24,Female,52007,6,High School,Married,331.39,22,Clothing,21,9
595,21,Female,97320,22,PhD,Single,662.93,6,Clothing,21,6
596,67,Female,87381,90,PhD,Single,650.49,9,Beauty,33,7
597,62,Female,47075,29,PhD,Divorced,159.38,49,Groceries,88,13
598,28,Female,98530,29,PhD,Single,838.31,1,Clothing,87,4
599,46,Male,82635,69,Master's,Divorced,1329.91,23,Groceries,86,11
600,53,Female,116168,19,Master's,Divorced,2966.25,16,Groceries,11,3
601,42,Male,99017,3,High School,Single,4949.74,15,Clothing,97,5
602,38,Male,115626,40,PhD,Divorced,4386.79,21,Beauty,90,5
603,53,Female,51855,78,PhD,Divorced,1463.32,44,Beauty,21,2
604,27,Male,60924,47,PhD,Married,4651.86,1,Groceries,2,2
605,54,Male,117150,60,High School,Divorced,4597.45,14,Electronics,86,13
606,26,Female,103847,40,PhD,Single,3101.96,17,Furniture,78,3
607,41,Male,102605,87,PhD,Single,3582.77,37,Groceries,38,6
608,52,Female,75585,27,Bachelor's,Married,788.83,31,Groceries,63,2
609,66,Female,112126,64,Master's,Single,3248.72,31,Clothing,27,6
610,52,Female,92259,13,Bachelor's,Single,4433.45,25,Clothing,58,12
611,65,Female,111793,86,Master's,Divorced,2089.98,36,Beauty,34,11
612,53,Female,85674,11,Master's,Divorced,2196.13,3,Groceries,43,14
613,35,Male,58106,79,High School,Single,169.56,32,Groceries,17,12
614,66,Female,101298,93,Master's,Married,4100.18,16,Beauty,26,11
615,56,Female,61457,79,High School,Divorced,3055.68,37,Beauty,17,9
616,49,Male,119352,25,PhD,Single,4107.57,31,Clothing,39,4
617,41,Female,25371,85,Bachelor's,Divorced,1634.03,34,Electronics,80,11
618,40,Female,38134,43,PhD,Divorced,1018.21,13,Electronics,51,4
619,49,Female,80068,55,High School,Single,3967.24,5,Beauty,77,5
620,54,Female,92585,73,PhD,Single,2359.18,42,Electronics,56,3
621,29,Female,70768,89,Master's,Married,2250.54,8,Groceries,41,2
622,66,Female,47443,28,Bachelor's,Married,4693.61,35,Electronics,79,4
623,30,Female,80739,87,Master's,Single,3339.76,18,Electronics,76,9
624,40,Male,102399,29,Bachelor's,Divorced,2800.54,11,Clothing,32,7
625,42,Female,114491,94,High School,Divorced,3459.7,23,Furniture,72,9
626,52,Male,76477,89,High School,Divorced,1847.19,11,Furniture,39,2
627,58,Female,87245,84,High School,Divorced,2421.1,13,Electronics,97,14
628,47,Female,109236,35,PhD,Divorced,1107.56,39,Groceries,41,2
629,34,Female,25262,1,High School,Single,3866.57,29,Groceries,36,4
630,66,Male,100514,46,Master's,Married,1218.7,21,Furniture,57,11
631,37,Male,58224,24,Master's,Married,3087.16,36,Clothing,6,3
632,65,Male,48768,93,High School,Married,3483.28,38,Clothing,56,9
633,42,Female,69604,89,PhD,Single,2911.8,7,Clothing,91,2
634,39,Female,35623,19,High School,Divorced,1805.92,42,Furniture,17,13
635,30,Male,112025,19,PhD,Married,4552.13,42,Clothing,91,4
636,36,Male,86905,33,High School,Divorced,4770.02,40,Beauty,68,4
637,66,Female,84995,53,Bachelor's,Divorced,4144.42,47,Furniture,90,9
638,53,Female,93099,87,Master's,Single,3958.89,43,Beauty,62,12
639,29,Female,118834,55,High School,Married,2473.72,19,Groceries,5,10
640,58,Male,79287,52,Bachelor's,Divorced,1215.03,27,Clothing,33,3
641,36,Male,87087,99,Master's,Divorced,206.81,15,Furniture,95,14
642,29,Female,69556,92,Master's,Divorced,4197.06,26,Electronics,26,14
643,26,Female,77865,41,Bachelor's,Married,3760.89,37,Beauty,47,4
644,24,Female,82393,67,Bachelor's,Married,1672.77,37,Electronics,76,7
645,45,Male,53385,44,Master's,Single,1960.44,6,Furniture,42,8
646,31,Female,38448,12,Bachelor's,Married,1123.76,44,Furniture,85,12
647,48,Male,32491,72,PhD,Single,3113.76,15,Clothing,55,1
648,69,Male,35366,34,Master's,Divorced,1944.42,39,Groceries,14,8
649,36,Male,95464,70,Master's,Single,1993.86,48,Groceries,59,6
650,64,Female,50253,47,High School,Divorced,2208.82,18,Furniture,52,6
651,33,Female,72913,66,Master's,Married,3406.67,45,Electronics,93,12
652,22,Male,78878,21,High School,Single,4016.91,18,Beauty,61,3
653,52,Male,61993,75,PhD,Married,1314.47,32,Electronics,19,9
654,29,Female,74031,33,Bachelor's,Married,1139.07,33,Clothing,36,7
655,42,Male,54560,13,PhD,Single,2116.63,41,Furniture,29,12
656,69,Female,48296,43,Master's,Single,2741.91,8,Groceries,23,13
657,38,Female,87772,79,Master's,Married,3033.18,12,Electronics,53,13
658,53,Female,27599,12,Bachelor's,Married,1087.08,22,Furniture,69,5
659,40,Female,75439,23,PhD,Married,3804.56,34,Beauty,17,1
660,33,Male,85249,82,PhD,Married,855.17,39,Furniture,20,4
661,56,Female,30525,89,Master's,Divorced,3398.76,17,Furniture,14,9
662,62,Male,44903,93,High School,Married,3523.68,18,Beauty,42,10
663,59,Male,118998,60,Master's,Divorced,525.2,17,Clothing,38,9
664,56,Male,101418,20,Master's,Single,128.42,27,Clothing,32,6
665,31,Female,55696,54,Bachelor's,Married,980.2,14,Clothing,46,1
666,48,Female,96211,83,Master's,Single,3715.38,6,Groceries,69,9
667,22,Male,33802,78,Bachelor's,Divorced,1847.01,24,Electronics,75,14
668,52,Female,82511,34,PhD,Married,3825.5,11,Electronics,41,10
669,40,Female,45350,42,Master's,Divorced,4234.6,3,Clothing,83,11
670,46,Female,43477,43,PhD,Single,3193.93,28,Beauty,96,8
671,60,Female,78624,94,PhD,Single,1274.07,13,Electronics,36,12
672,28,Female,115318,53,PhD,Divorced,3954.7,35,Clothing,37,12
673,35,Male,86591,10,PhD,Married,846.85,3,Electronics,43,11
674,64,Female,112477,72,PhD,Married,4941.38,44,Clothing,72,14
675,29,Female,47790,66,Bachelor's,Divorced,3707.48,8,Electronics,94,7
676,26,Male,39409,86,Bachelor's,Divorced,883.12,18,Electronics,73,2
677,27,Female,94843,24,PhD,Divorced,1704.02,41,Electronics,68,13
678,61,Male,24284,70,PhD,Divorced,1521.85,38,Furniture,45,3
679,34,Male,45420,5,Bachelor's,Divorced,3747.04,6,Groceries,59,10
680,55,Female,59351,94,Master's,Single,4821.94,4,Clothing,54,12
681,24,Male,79425,30,PhD,Divorced,292.2,32,Groceries,51,13
682,63,Male,85171,96,PhD,Divorced,1721.2,18,Electronics,77,1
683,30,Female,52885,3,Master's,Divorced,2394.9,13,Electronics,23,2
684,57,Male,34359,76,PhD,Divorced,2519.13,9,Clothing,50,6
685,59,Female,93243,26,High School,Single,4060.49,1,Beauty,29,2
686,26,Male,98602,76,High School,Divorced,2401.44,14,Beauty,31,6
687,67,Female,66834,34,PhD,Divorced,4490.18,29,Electronics,42,12
688,44,Male,31227,73,Master's,Divorced,2935.37,7,Clothing,26,2
689,19,Female,79391,72,Bachelor's,Single,1945.79,38,Furniture,50,9
690,22,Female,99568,22,High School,Divorced,508.91,14,Clothing,64,11
691,46,Male,79520,47,Master's,Married,2892.38,32,Beauty,19,3
692,54,Male,60568,59,PhD,Single,2330.71,25,Clothing,20,4
693,55,Female,83940,73,High School,Married,3292.95,45,Beauty,43,7
694,36,Male,80524,88,Bachelor's,Married,2081.07,49,Beauty,88,8
695,25,Male,87136,76,Bachelor's,Divorced,2386.08,43,Furniture,59,9
696,65,Male,47711,76,Bachelor's,Single,3455.68,14,Beauty,44,11
697,62,Female,49704,53,PhD,Married,4771.3,42,Furniture,83,8
